,gene_name,mean_expression
11698,SDCBP2,0.7263944678903748
11699,SIRPB2,0.30096100066100573
11700,SIRPD,0.17389535770580158
11701,SNX21,0.5362790461178624
11702,ZSWIM3,0.456449890679819
11703,PLTP,0.5479737631565567
11704,PCIF1,0.8521380993542482
11705,ZNF335,0.6194132302842325
11706,MMP9,0.4477551227945289
11707,FKBP1A,0.9961356587176489
11708,SLC4A11,0.2919103066049728
11709,NECAB3,0.40710326943611125
11710,C20orf144,0.2184115523465704
11711,E2F1,0.302359282046067
11712,PXMP4,0.5952356739716276
11713,CHMP4B,0.747521228453755
11714,EIF6,0.9444755173641125
11715,PCNA,0.8130370671683531
11716,CDS2,0.9436111252351655
11717,PROKR2,0.17918340367112423
11718,SNX5,0.8886968017491229
11719,COMMD7,0.8394772969949662
11720,PAK5,0.17389535770580158
11721,GNRH2,0.1598871205572787
11722,BANF2,0.15078557990542532
11723,CTSZ,0.6600905069405604
11724,TOP1,0.9137133268927645
11725,PRNP,0.9367468347994102
11726,PRND,0.21302181318960695
11727,RASSF2,0.8694259419331876
11728,NFS1,0.5633294350943204
11729,ROMO1,0.8855443128082575
11730,RBM39,0.9795088218843748
11731,CPNE1,0.9216962424365689
11732,SLC24A3,0.23369095439060356
11733,MAFB,0.7955458382061321
11734,LPIN3,0.5211267605633803
11735,CHD6,0.8343417908171048
11736,SLPI,0.5880408806630396
11737,WFDC2,0.4634412976051253
11738,SPINT3,0.17918340367112423
11739,EPPIN-WFDC6,0.047973763156556666
11740,EPPIN,0.1268114099761021
11741,WFDC3,0.25011440484059594
11742,DNTTIP1,0.754461788783241
11743,UBE2C,0.29239334926526667
11744,TNNC2,0.26300401688106984
11745,ZSWIM1,0.49255097371230994
11746,CSE1L,0.7763766715818375
11747,STAU1,0.9273910611684548
11748,SLCO4A1,0.9757970203894849
11749,NTSR1,0.167615803121981
11750,MRGBP,0.6536329892713683
11751,OGFR,0.6092439111201505
11752,COL9A3,0.4271876747851731
11753,TCFL5,0.522957238012915
11754,DIDO1,0.7670208979508822
11755,HSPA12B,0.8337062083693497
11756,C20orf27,0.6454975339401027
11757,SPEF1,0.3457314282808766
11758,CENPB,0.5692530635073981
11759,AP5S1,0.5910408298164438
11760,MAVS,0.7489703564346367
11761,EPB41L1,0.46183962983678245
11762,AAR2,0.7553007576142777
11763,DEFB132,0.1268114099761021
11764,C20orf96,0.5020084405349062
11765,ZCCHC3,0.665378552905883
11766,NRSN2,0.4772461483703666
11767,TBC1D20,0.7478517313265877
11768,CSNK2A1,0.9073066558193928
11769,SLC52A3,0.40298469517465807
11770,ARFGEF2,0.8795444145014492
11771,FAM210B,0.796155997355977
11772,AURKA,0.3716377688513754
11773,CSTF1,0.7211318452229624
11774,RTF2,0.9237809528652057
11775,FAM209A,0.2929526618192912
11776,FAM209B,0.2640972186912086
11777,CASS4,0.26938526465653123
11778,NDUFAF5,0.7293689937458687
11779,ZNFX1,0.9333909594752632
11780,PARD6B,0.33037575634311284
11781,MOCS3,0.44910255758376977
11782,NAA20,0.9311028626633447
11783,CRNKL1,0.7109371027609701
11784,RIN2,0.9647124625006356
11785,RNF24,0.7283774851273708
11786,NSFL1C,0.8915950577108862
11787,SCAND1,0.8907306655819393
11788,HCK,0.36535821426755477
11789,DDX27,0.800122031829969
11790,MTG2,0.5907865968373417
11791,CDC25B,0.7612243860273554
11792,TMC2,0.17918340367112423
11793,SOX12,0.4405349061880307
11794,CST1,0.22092845883968068
11795,CST4,0.31133370620836937
11796,ZNF217,0.7759698988152743
11797,DNAAF9,0.047973763156556666
11798,NEURL2,0.38999338994254334
11799,PANK2,0.7517160726089388
11800,ESF1,0.7779529160522703
11801,DPM1,0.8825952102506737
11802,KCNG1,0.40603549092388264
11803,WFDC13,0.10743885696852595
11804,SPINT4,0.15078557990542532
11805,NCOA5,0.6550566939543397
11806,SAMHD1,0.8251385569736106
11807,GMEB2,0.48934763817562416
11808,STMN3,0.5093303503330452
11809,TNFRSF6B,0.047973763156556666
11810,ARFRP1,0.802359282046067
11811,ZGPAT,0.5590074744495857
11812,,0.047973763156556666
11813,,0.047973763156556666
11814,SLC2A4RG,0.6025830070676769
11815,CPXM1,0.271088625616515
11816,,0.047973763156556666
11817,C20orf141,0.10743885696852595
11818,TMEM239,0.10743885696852595
11819,PCED1A,0.6386332435043474
11820,VPS16,0.6841409467636141
11821,MANBAL,0.7940712869273402
11822,TCF15,0.621472517414959
11823,BCAS4,0.5359231199471195
11824,SPATA25,0.1838612904866019
11825,DBNDD2,0.5523465703971119
11826,C20orf204,0.4397722072507246
11827,TRIB3,0.8860019321706412
11828,SRMS,0.167615803121981
11829,DUSP15,0.3271469975085168
11830,ZHX3,0.7300554227894442
11831,DLGAP4,0.8772563176895307
11832,LZTS3,0.4550770325926679
11833,TMEM74B,0.33685869731021506
11834,PTPRA,0.8250368637819698
11835,RAD21L1,0.17389535770580158
11836,ZNF831,0.24352977068185286
11837,CBFA2T2,0.6641073880103727
11838,ACTL10,0.3065287029033406
11839,GNAS,0.9899832206233793
11840,PLCG1,0.7809274419077643
11841,PEDS1-UBE2V1,0.047973763156556666
11842,PEDS1,0.047973763156556666
11843,CEBPB,0.6829206284639243
11844,PTPN1,0.8668327655463467
11845,SRC,0.318731885900239
11846,NXT1,0.9135607871053033
11847,GZF1,0.5554482127421569
11848,NAPB,0.5063558244775512
11849,CSTL1,0.15078557990542532
11850,CST11,0.15078557990542532
11851,GHRH,0.047973763156556666
11852,PLCB4,0.9089845934814664
11853,ANKEF1,0.4375349570346265
11854,OCSTAMP,0.167615803121981
11855,SLC13A3,0.41193369603905017
11856,GCNT7,0.4254588905272792
11857,HRH3,0.047973763156556666
11858,RALGAPA2,0.9737631565566686
11859,ERGIC3,0.9132557075303809
11860,RAB5IF,0.8698327146997509
11861,UBE2V1,0.7296486500228809
11862,ADAM33,0.32844358570193727
11863,SLC12A5,0.35112116743784005
11864,RRBP1,0.9471195403467738
11865,SGK2,0.3174607210047287
11866,KAT14,0.4983474856358367
11867,TGM3,0.047973763156556666
11868,TGM6,0.047973763156556666
11869,SNRPB,0.9807799867798851
11870,RALGAPB,0.7893171302181319
11871,SLC32A1,0.18818325113133677
11872,ACTR5,0.521584379925764
11873,EFCAB8,0.19725936848527992
11874,CNBD2,0.40860324401281334
11875,COL20A1,0.1598871205572787
11876,WFDC10B,0.10743885696852595
11877,TAF4,0.4777546143285707
11878,C20orf202,0.3341129811359129
11879,ARHGAP40,0.1598871205572787
11880,WFDC8,0.15078557990542532
11881,PIGT,0.9219504754156709
11882,ADIG,0.047973763156556666
11883,CYP24A1,0.1268114099761021
11884,BCAS1,0.2370468297147506
11885,FASTKD5,0.6432348604260945
11886,TP53RK,0.6994457721055576
11887,PRPF6,0.8320028474093659
11888,SPAG4,0.4834494330604566
11889,ZNF334,0.3358417653938069
11890,GSS,0.6806833782478263
11891,MYH7B,0.32058778664768395
11892,TRPC4AP,0.8265114150607616
11893,HMGB1P1,0.4341790817104795
11894,CTCFL,0.23015711598108507
11895,PCK1,0.2825545329740174
11896,ZBP1,0.2184115523465704
11897,ZMYND8,0.6705649056795647
11898,PTPRT,0.38948492398433926
11899,CABLES2,0.37974780088473076
11900,C20orf85,0.15078557990542532
11901,ANKRD60,0.10743885696852595
11902,CD40,0.9469161539634922
11903,MATN4,0.25997864442975543
11904,ADA,0.8215284486703616
11905,CCN5,0.38012915035338385
11906,SUN5,0.047973763156556666
11907,BPIFB2,0.1402603345706005
11908,BPIFB6,0.047973763156556666
11909,BPIFB4,0.047973763156556666
11910,BPIFA2,0.35846850053388923
11911,BPIFA3,0.10743885696852595
11912,BPIFA1,0.23554685513804852
11913,BPIFB1,0.27363095540753546
11914,CDK5RAP1,0.5345756851578787
11915,SNTA1,0.45675497025474143
11916,BPIFB3,0.047973763156556666
11917,DNMT3B,0.3222911476076677
11918,PYGB,0.8080541007779529
11919,ABHD12,0.7229877459704073
11920,ASIP,0.24352977068185286
11921,AHCY,0.8617481059643057
11922,MAP1LC3A,0.7491228962220979
11923,PIGU,0.7398433924848732
11924,DYNLRB1,0.9421874205521941
11925,ITCH,0.8147150048304266
11926,GINS1,0.2789952712665887
11927,FOXA2,0.2184115523465704
11928,POLR3F,0.6857171912340468
11929,RBBP9,0.573447907662582
11930,SEC23B,0.8229013067575126
11931,SMIM26,0.803732140133218
11932,RBCK1,0.8634260436263792
11933,RTEL1,0.35450246605989727
11934,SPO11,0.047973763156556666
11935,RAE1,0.7927492754360096
11936,RBM38,0.6301927085981593
11937,UQCC1,0.7462246402603345
11938,ACOT8,0.5667870036101083
11939,DEFB121,0.047973763156556666
11940,DEFB123,0.10743885696852595
11941,DEFB124,0.25540245080591856
11942,REM1,0.4357553261809122
11943,HM13,0.9207810037118015
11944,TM9SF4,0.7972491991661158
11945,KIF3B,0.7167336146844969
11946,ASXL1,0.9053744851782173
11947,NOL4L,0.9634921442009458
11948,SULF2,0.9515431941831495
11949,HELZ2,0.5702445721258962
11950,YWHAB,0.9874917374281792
11951,PABPC1L,0.3867900544058575
11952,TOMM34,0.9133065541262012
11953,KCNS1,0.38162912493008594
11954,WFDC12,0.10743885696852595
11955,PI3,0.32948594091625566
11956,SEMG1,0.5320842019626786
11957,SEMG2,0.5026440229826613
11958,STK4,0.7343773834341791
11959,DEFB116,0.047973763156556666
11960,DEFB118,0.10743885696852595
11961,DEFB119,0.047973763156556666
11962,PAX1,0.20107286317181064
11963,ZNF341,0.3555956678700361
11964,ZNF133,0.5420247114455687
11965,CHGB,0.25011440484059594
11966,TRMT6,0.5639395942441654
11967,MCM8,0.44902628769003916
11968,,0.047973763156556666
11969,CRLS1,0.464636192606905
11970,LRRN4,0.20717445467025983
11971,ATRN,0.6699547465297199
11972,GFRA4,0.047973763156556666
11973,SMOX,0.5750241521330147
11974,FERMT1,0.18818325113133677
11975,DZANK1,0.37445975491940814
11976,MCTS2,0.047973763156556666
11977,ADNP,0.8687140895917018
11978,WFDC5,0.10743885696852595
11979,EBF4,0.5248894086540906
11980,TTLL9,0.267122591142523
11981,MYT1,0.23369095439060356
11982,NPBWR2,0.047973763156556666
11983,PCMTD2,0.8118167488686633
11984,SSTR4,0.047973763156556666
11985,THBD,0.9855595667870036
11986,CD93,0.9888645955153302
11987,RGS19,0.7531397772919103
11988,LKAAEAR1,0.32109625260588803
11989,EMILIN3,0.294172980118981
11990,GPCPD1,0.7821731835053644
11991,LIME1,0.30561346417857327
11992,ABHD16B,0.1268114099761021
11993,TPD52L2,0.8929170692022169
11994,DNAJC5,0.7533940102710124
11995,UCKL1,0.720089490008644
11996,ZNF512B,0.5108049016118371
11997,SAMD10,0.49966949712716735
11998,KIF16B,0.7047846646667005
11999,SEL1L2,0.1838612904866019
12000,MACROD2,0.37153607565973457
12001,FLRT3,0.47343265368383586
12002,MROH8,0.5070931001169472
12003,,0.047973763156556666
12004,L3MBTL1,0.4001372858087151
12005,RPN2,0.9735597701733869
12006,WFDC6,0.047973763156556666
12007,SNAP25,0.5924136879035948
12008,POFUT1,0.6158285452788935
12009,NANP,0.5618294605176184
12010,ZNF337,0.4649666954797376
12011,CEP250,0.6111252351655057
12012,HNF4A,0.23369095439060356
12013,CTSA,0.9245944983983322
12014,EEF1A2,0.3081049473737733
12015,KCNQ2,0.24777546143285706
12016,BLCAP,0.8772054710937103
12017,NNAT,0.15078557990542532
12018,NINL,0.5067117506482941
12019,OPRL1,0.2900289825596176
12020,SIGLEC1,0.3290791681496924
12021,TMPRSS15,0.1402603345706005
12022,CXADR,0.38856968525957186
12023,RWDD2B,0.7522753851629633
12024,MAP3K7CL,0.469847968678497
12025,URB1,0.547770376773275
12026,KRTAP25-1,0.10743885696852595
12027,JAM2,0.9557634616362435
12028,USP16,0.8491889967966645
12029,CLDN17,0.047973763156556666
12030,CYYR1,0.9746275486856155
12031,MRPS6,0.8988152743173845
12032,KRTAP24-1,0.047973763156556666
12033,SLC5A3,0.8373925865663294
12034,CHAF1B,0.42294198403416894
12035,SCAF4,0.7681903696547516
12036,CCT8,0.9645090761173539
12037,NCAM2,0.34649412721818273
12038,LTN1,0.8087659531194387
12039,CLDN8,0.267122591142523
12040,C21orf140,0.047973763156556666
12041,HUNK,0.2184115523465704
12042,C21orf91,0.864646361926069
12043,MORC3,0.8774597040728124
12044,PAXBP1,0.7777495296689887
12045,C21orf62,0.314892967915798
12046,ITSN1,0.6990389993389943
12047,CLDN14,0.6447348350027966
12048,KCNJ6,0.29157980373214015
12049,ATP5PO,0.8932729953729598
12050,CHODL,0.4548736462093863
12051,S100B,0.3065287029033406
12052,BACH1,0.8432399450856766
12053,,0.047973763156556666
12054,ETS2,0.9906442263690446
12055,KCNJ15,0.7816647175471603
12056,CRYZL1,0.7261402349112727
12057,N6AMT1,0.4922967407332079
12058,,0.047973763156556666
12059,ADAMTS5,0.6417857324452128
12060,C2CD2,0.8555448212742157
12061,ZBTB21,0.8172064880256267
12062,CBR1,0.8403925357197336
12063,CBR3,0.8200538973915696
12064,RUNX1,0.45276351248283925
12065,EVA1C,0.9271368281893527
12066,CFAP298,0.7529872375044491
12067,CFAP298-TCP10L,0.047973763156556666
12068,TCP10L,0.45106015152285556
12069,SMIM34,0.047973763156556666
12070,BTG3,0.9187471398789852
12071,SUMO3,0.9186962932831647
12072,MRPL39,0.8698835612955712
12073,SAMSN1,0.40151014389586615
12074,SMIM11,0.047973763156556666
12075,SIM2,0.22654700767783598
12076,RIPPLY3,0.22654700767783598
12077,RRP1B,0.7124625006355825
12078,PDXK,0.8033762139624752
12079,CSTB,0.9595261097269537
12080,RRP1,0.7193013677734276
12081,AGPAT3,0.7444450094066202
12082,TRAPPC10,0.6978695276351248
12083,PWP2,0.5012965881934205
12084,DYRK1A,0.8531550312706564
12085,PRDM15,0.4079930848629684
12086,PKNOX1,0.7540041694208572
12087,CBS,0.258682056236335
12088,CRYAA,0.047973763156556666
12089,U2AF1,0.5237707835460416
12090,SETD4,0.5568719174251284
12091,SLC19A1,0.5318299689835766
12092,COL18A1,0.7801393196725479
12093,FAM3B,0.2958254944831444
12094,ADAMTS1,0.9941526414806529
12095,MIS18A,0.5227538516296334
12096,MRAP,0.2386230741851833
12097,WDR4,0.49761020999644073
12098,NDUFV3,0.7190471347943255
12099,GABPA,0.7450551685564651
12100,CLIC6,0.2648344943306046
12101,PIGP,0.5879137641734886
12102,KCNE2,0.1268114099761021
12103,TPTE,0.10743885696852595
12104,SYNJ1,0.5797020389484924
12105,RBM11,0.30068134438399347
12106,HSPA13,0.6496669547973764
12107,PSMG1,0.7512076066507347
12108,BRWD1,0.9139675598718666
12109,HMGN1,0.9451873697055982
12110,GET1,0.047973763156556666
12111,GET1-SH3BGR,0.047973763156556666
12112,PCP4,0.2992322164031118
12113,DSCAM,0.40242538262063354
12114,BACE2,0.9682717242080643
12115,RIPK4,0.6696496669547973
12116,ABCG1,0.945034829918137
12117,TFF2,0.2686734123150455
12118,TFF1,0.10743885696852595
12119,TMPRSS3,0.24884323994508567
12120,UBASH3A,0.19273402145726343
12121,RSPH1,0.3613413331977424
12122,SLC37A1,0.6145828036812936
12123,PDE9A,0.6399806782935883
12124,SIK1,0.5137794274673311
12125,HSF2BP,0.37611226928357144
12126,H2BC12L,0.047973763156556666
12127,DNMT3L,0.047973763156556666
12128,AIRE,0.2686734123150455
12129,PFKL,0.8568668327655463
12130,CFAP410,0.6019474246199217
12131,LRRC3,0.3616209894747547
12132,TSPEAR,0.1402603345706005
12133,KRTAP10-1,0.047973763156556666
12134,KRTAP10-2,0.047973763156556666
12135,KRTAP10-3,0.047973763156556666
12136,KRTAP10-5,0.047973763156556666
12137,KRTAP10-6,0.10743885696852595
12138,KRTAP10-7,0.047973763156556666
12139,KRTAP10-8,0.047973763156556666
12140,KRTAP10-10,0.047973763156556666
12141,KRTAP10-11,0.047973763156556666
12142,KRTAP12-4,0.047973763156556666
12143,KRTAP12-3,0.047973763156556666
12144,KRTAP12-2,0.047973763156556666
12145,KRTAP12-1,0.10743885696852595
12146,KRTAP10-12,0.047973763156556666
12147,UBE2G2,0.9359332892662836
12148,PTTG1IP,0.9801698276300401
12149,SLX9,0.047973763156556666
12150,POFUT2,0.5348553414348909
12151,PCBP3,0.3395281435907866
12152,TMPRSS2,0.3222911476076677
12153,MX1,0.9407128692734021
12154,MX2,0.676920730157116
12155,LCA5L,0.31974881781664716
12156,ATP5PF,0.9592210301520313
12157,SPATC1L,0.44945848375451264
12158,LSS,0.6718106472771648
12159,FTCD,0.20717445467025983
12160,HLCS,0.3867392078100371
12161,KCNE1,0.36868866629379166
12162,COL6A1,0.7714953983830782
12163,OLIG2,0.047973763156556666
12164,OLIG1,0.2040219657293944
12165,TFF3,0.7966136167183607
12166,POTED,0.047973763156556666
12167,UMODL1,0.3508415111608278
12168,USP25,0.807443941628108
12169,KRTAP8-1,0.047973763156556666
12170,KRTAP7-1,0.1268114099761021
12171,KRTAP11-1,0.10743885696852595
12172,KRTAP19-8,0.047973763156556666
12173,SOD1,0.9680683378247826
12174,DOP1B,0.48782224030101184
12175,ERVH48-1,0.167615803121981
12176,LIPI,0.1268114099761021
12177,KRTAP10-9,0.047973763156556666
12178,PRMT2,0.9174759749834749
12179,ERG,0.9747292418772563
12180,KRTAP10-4,0.047973763156556666
12181,TRPM2,0.5541262012508262
12182,IGSF5,0.19725936848527992
12183,B3GALT5,0.43661971830985913
12184,MCM3AP,0.7967661565058219
12185,YBEY,0.5106015152285555
12186,C21orf58,0.33202827070727614
12187,DIP2A,0.8063761631158793
12188,DNAJC28,0.355087201911832
12189,GART,0.8434941780647786
12190,DONSON,0.7066151421162353
12191,TMEM50B,0.8398840697615295
12192,IL10RB,0.5818375959729496
12193,IFNGR2,0.9400518635277368
12194,VPS26C,0.840824731784207
12195,TTC3,0.889205267707327
12196,ITGB2,0.5273808918492907
12197,KRTAP26-1,0.047973763156556666
12198,KRTAP27-1,0.167615803121981
12199,KRTAP13-2,0.10743885696852595
12200,KRTAP13-1,0.10743885696852595
12201,KRTAP15-1,0.047973763156556666
12202,KRTAP19-1,0.10743885696852595
12203,KRTAP19-2,0.047973763156556666
12204,KRTAP19-3,0.1268114099761021
12205,KRTAP19-4,0.047973763156556666
12206,KRTAP19-5,0.15078557990542532
12207,KRTAP19-6,0.047973763156556666
12208,KRTAP19-7,0.047973763156556666
12209,KRTAP22-2,0.047973763156556666
12210,KRTAP6-3,0.047973763156556666
12211,KRTAP22-1,0.047973763156556666
12212,KRTAP20-1,0.047973763156556666
12213,KRTAP20-4,0.047973763156556666
12214,KRTAP20-2,0.047973763156556666
12215,KRTAP20-3,0.047973763156556666
12216,KRTAP21-3,0.047973763156556666
12217,KRTAP21-2,0.047973763156556666
12218,KRTAP21-1,0.047973763156556666
12219,KRTAP23-1,0.047973763156556666
12220,KRTAP13-3,0.047973763156556666
12221,TIAM1,0.8037829867290385
12222,SH3BGR,0.2184115523465704
12223,GATD3,0.047973763156556666
12224,KRTAP13-4,0.10743885696852595
12225,KRTAP6-2,0.10743885696852595
12226,KRTAP6-1,0.1268114099761021
12227,ICOSLG,0.41185742614531956
12228,IFNAR2,0.6659378654599074
12229,PCNT,0.7345299232216403
12230,IFNAR1,0.9394417043778919
12231,SON,0.9784918899679667
12232,ADARB1,0.7917831901154218
12233,,0.047973763156556666
12234,COL6A2,0.6328875781766411
12235,NRIP1,0.8769003915187878
12236,RCAN1,0.9952712665887019
12237,GRIK1,0.41892510296435653
12238,,0.047973763156556666
12239,APP,0.9755427874103829
12240,CCT8L2,0.10743885696852595
12241,MED15,0.8525957187166319
12242,OSBP2,0.39261198962729443
12243,SYN3,0.4974576702089795
12244,OSM,0.3616209894747547
12245,DRG1,0.9052727919865765
12246,HORMAD2,0.167615803121981
12247,FBXO7,0.9439670514059084
12248,NCF4,0.3566634463822647
12249,SFI1,0.685844307723598
12250,CACNA1I,0.167615803121981
12251,TNRC6B,0.9401535567193776
12252,ISX,0.10743885696852595
12253,MCAT,0.5501601667768343
12254,SLC5A1,0.321960644734835
12255,ENTHD1,0.1402603345706005
12256,LIF,0.3917475974983475
12257,,0.047973763156556666
12258,CBX7,0.6384807037168861
12259,PNPLA3,0.2567244622972492
12260,EFCAB6,0.3574007220216607
12261,TBC1D22A,0.7245131438450195
12262,ZBED4,0.5235928204606701
12263,PHF21B,0.27815630243555195
12264,RPL3,0.998881374891951
12265,GTSE1,0.3572481822341994
12266,EIF4ENIF1,0.6631413026897849
12267,PRR5-ARHGAP8,0.3348756800732191
12268,WNT7B,0.2040219657293944
12269,SAMM50,0.8292062846392434
12270,TTC38,0.5841511160827783
12271,SLC25A17,0.700005084659582
12272,TRIOBP,0.9375095337367163
12273,TTLL12,0.6769970000508466
12274,PRR5,0.6080490161183709
12275,DEPDC5,0.5897696649209335
12276,PIM3,0.975441094218742
12277,NUP50,0.8470534397722073
12278,DENND6B,0.4711445568719174
12279,ATXN10,0.8264097218691209
12280,CERK,0.8190878120709818
12281,PPP6R2,0.6977169878476636
12282,PRR14L,0.7489195098388163
12283,RTL6,0.6757004118574261
12284,FAM83F,0.3081049473737733
12285,PVALB,0.32335892611989625
12286,ALG12,0.6098540702699954
12287,SYNGR1,0.5175166522601312
12288,SEZ6L,0.1402603345706005
12289,IFT27,0.6032440128133422
12290,PDGFB,0.9598311893018763
12291,MPPED1,0.047973763156556666
12292,PARVG,0.5618294605176184
12293,BIK,0.5256521075913968
12294,TTLL1,0.4399247470381858
12295,PKDREJ,0.267122591142523
12296,ANKRD54,0.7695632277419027
12297,TSPO,0.9587125641938272
12298,DNAJB7,0.26798698327146997
12299,PATZ1,0.6330401179641023
12300,SHISAL1,0.525194488229013
12301,XPNPEP3,0.5100930492703514
12302,ZNRF3,0.5829562210809986
12303,PACSIN2,0.694157726140235
12304,RFPL3,0.32488432399450856
12305,RTCB,0.9446789037473942
12306,YWHAH,0.9889154421111507
12307,ASPHD2,0.5606345655158387
12308,SRRD,0.5738546804291452
12309,TFIP11,0.7258351553363502
12310,CRYBB1,0.2775207199877968
12311,CRYBA4,0.31186759546448367
12312,C1QTNF6,0.3975949560176946
12313,SSTR3,0.3174607210047287
12314,TMPRSS6,0.1268114099761021
12315,SPECC1L,0.5473127574108914
12316,ADORA2A,0.3721970814053999
12317,UPB1,0.31590989983220624
12318,SNRPD3,0.7959526109726954
12319,LRRC75B,0.33922306401586416
12320,GGT1,0.30535923119947117
12321,TAFA5,0.047973763156556666
12322,MAPK1,0.8570193725530075
12323,MTMR3,0.5265673463161641
12324,MYO18B,0.10743885696852595
12325,SGSM3,0.4266537855290588
12326,MORC2,0.6892764529414755
12327,DGCR6,0.390196776325825
12328,,0.047973763156556666
12329,NDUFA6,0.8886459551533025
12330,RRP7A,0.7525804647378858
12331,DNAL4,0.5595159404077897
12332,NPTXR,0.5224233487568007
12333,CBX6,0.8405959221030153
12334,APOBEC3A,0.316621752173692
12335,APOBEC3B,0.20107286317181064
12336,APOBEC3C,0.4425433467229369
12337,,0.047973763156556666
12338,APOBEC3F,0.3857476991915391
12339,APOBEC3G,0.44185691767936136
12340,TAB1,0.5478720699649159
12341,MGAT3,0.546905984644328
12342,MIEF1,0.8092744190776427
12343,,0.047973763156556666
12344,RPS19BP1,0.9175268215792952
12345,SLC25A18,0.4136116337011237
12346,ATP6V1E1,0.8992728936797681
12347,BCL2L13,0.7446992423857223
12348,MICAL3,0.6068541211165912
12349,ACR,0.3805613464178573
12350,TRMU,0.6551583871459806
12351,GRAMD4,0.5557532923170794
12352,CELSR1,0.6358875273300453
12353,BID,0.9161031168963238
12354,TIMP3,0.9962373519092896
12355,CRELD2,0.750495754309249
12356,PARVB,0.78039355265165
12357,ZC3H7B,0.5841511160827783
12358,TEF,0.4651700818630193
12359,TOB2,0.9037473941119643
12360,PHF5A,0.7935628209691361
12361,POLR3H,0.564397213606549
12362,PMM1,0.6293283164692124
12363,DESI1,0.7487669700513551
12364,XRCC6,0.9752377078354604
12365,SNU13,0.9711699801698276
12366,HSCB,0.6332943509432043
12367,CHEK2,0.40710326943611125
12368,COMT,0.8864595515330249
12369,ARVCF,0.36474805511770986
12370,TANGO2,0.6932424874154676
12371,RANBP1,0.9458483754512635
12372,ZDHHC8,0.6753953322825037
12373,CCDC188,0.3562566736157014
12374,HIRA,0.47139878985101946
12375,UFD1,0.90445924645345
12376,CDC45,0.46145828036812936
12377,SEPTIN5,0.047973763156556666
12378,GP1BB,0.047973763156556666
12379,GNB1L,0.5486093456043117
12380,RTL10,0.593176386840901
12381,RTN4R,0.45479737631565564
12382,DGCR6L,0.7148014440433214
12383,TXNRD2,0.5860578634260436
12384,MOV10L1,0.31344383993491637
12385,PANX2,0.2754614328570702
12386,TRABD,0.7274113998067829
12387,TUBGCP6,0.6264809071032694
12388,HDAC10,0.48721208115116693
12389,MAPK12,0.6860731174047897
12390,MAPK11,0.5958204098235623
12391,C22orf39,0.6686835816342096
12392,MEI1,0.4477042761987085
12393,SREBF2,0.6917933594345859
12394,TNFRSF13C,0.23554685513804852
12395,CENPM,0.3763410789647633
12396,WBP2NL,0.3271469975085168
12397,NAGA,0.7235470585244318
12398,PHETA2,0.5193471297096659
12399,CCDC134,0.4330604566024305
12400,HMGXB4,0.834240097625464
12401,MCM5,0.6583617226826664
12402,HMOX1,0.9768139523058931
12403,GUCD1,0.8042914526872426
12404,CACNG2,0.1838612904866019
12405,SLC5A4,0.3809172725886002
12406,LARGE1,0.5708038846799207
12407,ARHGAP8,0.49552549956780395
12408,APOBEC3H,0.23015711598108507
12409,TEX33,0.047973763156556666
12410,MPST,0.7050897442416231
12411,C22orf23,0.24352977068185286
12412,POLR2F,0.8074947882239284
12413,PICK1,0.6103879595261097
12414,BAIAP2L2,0.23369095439060356
12415,YDJC,0.6828697818681039
12416,CCDC116,0.2184115523465704
12417,SDF2L1,0.8004779580007119
12418,PPIL2,0.6553109269334418
12419,YPEL1,0.5608125286012101
12420,ZNF74,0.4504754156709208
12421,KLHL22,0.5307367671734378
12422,GSTT2B,0.39408654090608636
12423,DDTL,0.33037575634311284
12424,CABIN1,0.6089642548431382
12425,KREMEN1,0.5466771749631362
12426,EMID1,0.48629684242639953
12427,RHBDD3,0.5530584227385976
12428,RASL10A,0.434738394264504
12429,NEFH,0.3858239690852697
12430,THOC5,0.64516703106727
12431,NIPSNAP1,0.6007016830223216
12432,NF2,0.7311232013016729
12433,CABP7,0.33370620836934967
12434,ZMAT5,0.621091167946306
12435,UQCR10,0.8300706767681904
12436,CASTOR1,0.6073371637768852
12437,,0.047973763156556666
12438,TBC1D10A,0.8250877103777902
12439,SF3A1,0.8245283978237657
12440,RNF215,0.4195098388162912
12441,SEC14L2,0.4363654853307571
12442,,0.047973763156556666
12443,MTFP1,0.6118370875069914
12444,SEC14L3,0.1598871205572787
12445,SEC14L4,0.23554685513804852
12446,GAL3ST1,0.29625769054761786
12447,PES1,0.6553617735292622
12448,DERL3,0.2825545329740174
12449,,0.047973763156556666
12450,MIF,0.8962220979305435
12451,SUSD2,0.34296028880866425
12452,TOM1,0.7129201199979661
12453,TOMM22,0.9044083998576296
12454,CYP2D6,0.2416738699344079
12455,MLC1,0.2040219657293944
12456,PLXNB2,0.8180708801545736
12457,ESS2,0.6031423196217013
12458,TSSK2,0.047973763156556666
12459,GSC2,0.047973763156556666
12460,SLC25A1,0.7310723547058524
12461,TUBA8,0.2386230741851833
12462,ADSL,0.7238012915035338
12463,RSPH14,0.32335892611989625
12464,GNAZ,0.542685717191234
12465,BCR,0.8844511109981187
12466,GCAT,0.5835155336350232
12467,GALR3,0.19273402145726343
12468,EIF3L,0.9411196420399655
12469,MICALL1,0.625565668378502
12470,ACO2,0.7635633294350943
12471,AP1B1,0.7908679513906544
12472,MRPL40,0.64516703106727
